Re,Pr,Da,porosity,thickness,amplitude,wavelength,Nuavg,DelP_Pa
250,3,0.0001,0.75,0.1,0.0,0.0,11.505,53.233077
250,3,0.0001,0.75,0.2,0.0,0.0,12.332,82.984148
250,3,0.0001,0.75,0.3,0.0,0.0,13.441,129.55350399999998
250,3,0.0001,0.7,0.1,0.0,0.0,11.51,53.45014
250,3,0.0001,0.7,0.2,0.0,0.0,12.339,83.593851
250,3,0.0001,0.7,0.3,0.0,0.0,13.45,130.790618
250,3,1e-05,0.85,0.1,0.0,0.0,11.564,78.210807
250,3,1e-05,0.85,0.2,0.0,0.0,12.364,163.221307
250,3,1e-05,0.85,0.3,0.0,0.0,13.506,298.47407000000004
250,3,1e-05,0.8,0.1,0.0,0.0,11.565,78.59012
250,3,1e-05,0.8,0.2,0.0,0.0,12.367,164.430372
250,3,1e-05,0.8,0.3,0.0,0.0,13.51,300.96289
250,3,1e-05,0.75,0.1,0.0,0.0,11.567,79.02236500000001
250,3,1e-05,0.75,0.2,0.0,0.0,12.37,165.82935
250,3,1e-05,0.75,0.3,0.0,0.0,13.514,303.8516
250,3,1e-05,0.7,0.1,0.0,0.0,11.568,79.52053
250,3,1e-05,0.7,0.2,0.0,0.0,12.373,167.45822
250,3,1e-05,0.7,0.3,0.0,0.0,13.519,307.23018
250,3,1e-06,0.85,0.1,0.0,0.0,11.587,261.61889
250,3,1e-06,0.85,0.2,0.0,0.0,12.368,833.21969
250,3,1e-06,0.85,0.3,0.0,0.0,13.509,1770.34543
250,3,1e-06,0.8,0.1,0.0,0.0,11.587,262.89861
250,3,1e-06,0.8,0.2,0.0,0.0,12.369,837.24933
250,3,1e-06,0.8,0.3,0.0,0.0,13.51,1778.34497
250,3,1e-06,0.75,0.1,0.0,0.0,11.587,264.44832
250,3,1e-06,0.75,0.2,0.0,0.0,12.37,841.9489500000001
250,3,1e-06,0.75,0.3,0.0,0.0,13.512,1787.64447
250,3,1e-06,0.7,0.1,0.0,0.0,11.588,266.26800000000003
250,3,1e-06,0.7,0.2,0.0,0.0,12.371,847.4685400000001
250,3,1e-06,0.7,0.3,0.0,0.0,13.513,1798.64394
250,6,0.001,0.85,0.1,0.0,0.0,13.884,42.780836
250,6,0.001,0.85,0.2,0.0,0.0,14.746,61.354972
250,6,0.001,0.85,0.3,0.0,0.0,15.858,89.164385
250,6,0.001,0.8,0.1,0.0,0.0,13.897,43.02359
250,6,0.001,0.8,0.2,0.0,0.0,14.763,61.807295
250,6,0.001,0.8,0.3,0.0,0.0,15.88,89.969033
250,6,0.001,0.75,0.1,0.0,0.0,13.912,43.283161
250,6,0.001,0.75,0.2,0.0,0.0,14.782,62.297383
250,6,0.001,0.75,0.3,0.0,0.0,15.903,90.847385
250,6,0.001,0.7,0.1,0.0,0.0,13.927,43.562529000000005
250,6,0.001,0.7,0.2,0.0,0.0,14.802,62.83021
250,6,0.001,0.7,0.3,0.0,0.0,15.928,91.810409
250,6,0.0001,0.85,0.1,0.0,0.0,14.134,52.855422
250,6,0.0001,0.85,0.2,0.0,0.0,15.122,81.968112
250,6,0.0001,0.85,0.3,0.0,0.0,16.446,127.518488
250,6,0.0001,0.8,0.1,0.0,0.0,14.139,53.035829
250,6,0.0001,0.8,0.2,0.0,0.0,15.13,82.447225
250,6,0.0001,0.8,0.3,0.0,0.0,16.456,128.466116
250,6,0.0001,0.75,0.1,0.0,0.0,14.144,53.233077
250,6,0.0001,0.75,0.2,0.0,0.0,15.138,82.984148
250,6,0.0001,0.75,0.3,0.0,0.0,16.466,129.55350399999998
250,6,0.0001,0.7,0.1,0.0,0.0,14.15,53.45014
250,6,0.0001,0.7,0.2,0.0,0.0,15.147,83.593851
250,6,0.0001,0.7,0.3,0.0,0.0,16.477,130.790618
250,6,1e-05,0.85,0.1,0.0,0.0,14.214,78.210807
250,6,1e-05,0.85,0.2,0.0,0.0,15.171,163.221307
250,6,1e-05,0.85,0.3,0.0,0.0,16.536,298.47407000000004
250,6,1e-05,0.8,0.1,0.0,0.0,14.215,78.59012
250,6,1e-05,0.8,0.2,0.0,0.0,15.175,164.430372
250,6,1e-05,0.8,0.3,0.0,0.0,16.54,300.96289
250,6,1e-05,0.75,0.1,0.0,0.0,14.217,79.02236500000001
250,6,1e-05,0.75,0.2,0.0,0.0,15.178,165.82935
250,6,1e-05,0.75,0.3,0.0,0.0,16.546,303.8516
250,6,1e-05,0.7,0.1,0.0,0.0,14.219,79.52053
250,6,1e-05,0.7,0.2,0.0,0.0,15.182,167.45822
250,6,1e-05,0.7,0.3,0.0,0.0,16.551,307.23018
250,6,1e-06,0.85,0.1,0.0,0.0,14.241,261.61889
250,6,1e-06,0.85,0.2,0.0,0.0,15.175,833.21969
250,6,1e-06,0.85,0.3,0.0,0.0,16.536,1770.34543
250,6,1e-06,0.8,0.1,0.0,0.0,14.241,262.89861
250,6,1e-06,0.8,0.2,0.0,0.0,15.176,837.24933
250,6,1e-06,0.8,0.3,0.0,0.0,16.538,1778.34497
250,6,1e-06,0.75,0.1,0.0,0.0,14.242,264.44832
250,6,1e-06,0.75,0.2,0.0,0.0,15.177,841.9489500000001
250,6,1e-06,0.75,0.3,0.0,0.0,16.54,1787.64447
250,6,1e-06,0.7,0.1,0.0,0.0,14.242,266.26800000000003
250,6,1e-06,0.7,0.2,0.0,0.0,15.178,847.4685400000001
250,6,1e-06,0.7,0.3,0.0,0.0,16.542,1798.64394
250,20,0.001,0.85,0.1,0.0,0.0,20.506,42.780836
250,20,0.001,0.85,0.2,0.0,0.0,21.924,61.354972
250,20,0.001,0.85,0.3,0.0,0.0,23.529,89.164385
250,20,0.001,0.8,0.1,0.0,0.0,20.527,43.02359
250,20,0.001,0.8,0.2,0.0,0.0,21.951,61.807295
250,20,0.001,0.8,0.3,0.0,0.0,23.563,89.969033
250,20,0.001,0.75,0.1,0.0,0.0,20.55,43.283161
250,20,0.001,0.75,0.2,0.0,0.0,21.979,62.297383
250,20,0.001,0.75,0.3,0.0,0.0,23.598,90.847385
250,20,0.001,0.7,0.1,0.0,0.0,20.574,43.562529000000005
250,20,0.001,0.7,0.2,0.0,0.0,22.009,62.83021
250,20,0.001,0.7,0.3,0.0,0.0,23.636,91.810409
250,20,0.0001,0.85,0.1,0.0,0.0,20.984,52.855422
250,20,0.0001,0.85,0.2,0.0,0.0,22.512,81.968112
250,20,0.0001,0.85,0.3,0.0,0.0,24.471,127.518488
250,20,0.0001,0.8,0.1,0.0,0.0,20.991,53.035829
250,20,0.0001,0.8,0.2,0.0,0.0,22.524,82.447225
250,20,0.0001,0.8,0.3,0.0,0.0,24.486,128.466116
250,20,0.0001,0.75,0.1,0.0,0.0,21.0,53.233077
250,20,0.0001,0.75,0.2,0.0,0.0,22.537,82.984148
250,20,0.0001,0.75,0.3,0.0,0.0,24.502,129.55350399999998
250,20,0.0001,0.7,0.1,0.0,0.0,21.009,53.45014
250,20,0.0001,0.7,0.2,0.0,0.0,22.551,83.593851
250,20,0.0001,0.7,0.3,0.0,0.0,24.519,130.790618
250,20,1e-05,0.85,0.1,0.0,0.0,21.1,78.210807
250,20,1e-05,0.85,0.2,0.0,0.0,22.568,163.221307
250,20,1e-05,0.85,0.3,0.0,0.0,24.618,298.47407000000004
250,20,1e-05,0.8,0.1,0.0,0.0,21.102,78.59012
250,20,1e-05,0.8,0.2,0.0,0.0,22.573,164.430372
250,20,1e-05,0.8,0.3,0.0,0.0,24.627,300.96289
250,20,1e-05,0.75,0.1,0.0,0.0,21.105,79.02236500000001
250,20,1e-05,0.75,0.2,0.0,0.0,22.579,165.82935
250,20,1e-05,0.75,0.3,0.0,0.0,24.634,303.8516
250,20,1e-05,0.7,0.1,0.0,0.0,21.108,79.52053
250,20,1e-05,0.7,0.2,0.0,0.0,22.586,167.45822
250,20,1e-05,0.7,0.3,0.0,0.0,24.644,307.23018
250,20,1e-06,0.85,0.1,0.0,0.0,21.137,261.61889
250,20,1e-06,0.85,0.2,0.0,0.0,22.568,833.21969
250,20,1e-06,0.85,0.3,0.0,0.0,24.603,1770.34543
250,20,1e-06,0.8,0.1,0.0,0.0,21.137,262.89861
250,20,1e-06,0.8,0.2,0.0,0.0,22.57,837.24933
250,20,1e-06,0.8,0.3,0.0,0.0,24.606,1778.34497
250,20,1e-06,0.75,0.1,0.0,0.0,21.138,264.44832
250,20,1e-06,0.75,0.2,0.0,0.0,22.572,841.9489500000001
250,20,1e-06,0.75,0.3,0.0,0.0,24.61,1787.64447
250,20,1e-06,0.7,0.1,0.0,0.0,21.138,266.26800000000003
250,20,1e-06,0.7,0.2,0.0,0.0,22.574,847.4685400000001
250,20,1e-06,0.7,0.3,0.0,0.0,24.615,1798.64394
250,50,0.001,0.85,0.1,0.0,0.0,28.119,42.780836
250,50,0.001,0.85,0.2,0.0,0.0,30.582,61.354972
250,50,0.001,0.85,0.3,0.0,0.0,33.078,89.164385
250,50,0.001,0.8,0.1,0.0,0.0,28.148,43.02359
250,50,0.001,0.8,0.2,0.0,0.0,30.62,61.807295
250,50,0.001,0.8,0.3,0.0,0.0,33.127,89.969033
250,50,0.001,0.75,0.1,0.0,0.0,28.18,43.283161
250,50,0.001,0.75,0.2,0.0,0.0,30.659,62.297383
250,50,0.001,0.75,0.3,0.0,0.0,33.177,90.847385
250,50,0.001,0.7,0.1,0.0,0.0,28.672,43.562529000000005
250,50,0.001,0.7,0.2,0.0,0.0,30.702,62.83021
250,50,0.001,0.7,0.3,0.0,0.0,33.23,91.810409
250,50,0.0001,0.85,0.1,0.0,0.0,28.797,52.855422
250,50,0.0001,0.85,0.2,0.0,0.0,31.468,81.968112
250,50,0.0001,0.85,0.3,0.0,0.0,34.585,127.518488
250,50,0.0001,0.8,0.1,0.0,0.0,28.808,53.035829
250,50,0.0001,0.8,0.2,0.0,0.0,31.486,82.447225
250,50,0.0001,0.8,0.3,0.0,0.0,34.609,128.466116
250,50,0.0001,0.75,0.1,0.0,0.0,28.82,53.233077
250,50,0.0001,0.75,0.2,0.0,0.0,31.505,82.984148
250,50,0.0001,0.75,0.3,0.0,0.0,34.632,129.55350399999998
250,50,0.0001,0.7,0.1,0.0,0.0,28.832,53.45014
250,50,0.0001,0.7,0.2,0.0,0.0,31.526,83.593851
250,50,0.0001,0.7,0.3,0.0,0.0,34.657,130.790618
250,50,1e-05,0.85,0.1,0.0,0.0,28.987,78.21180700000001
250,50,1e-05,0.85,0.2,0.0,0.0,31.078,163.221307
250,50,1e-05,0.85,0.3,0.0,0.0,34.774,298.47407000000004
250,50,1e-05,0.8,0.1,0.0,0.0,28.991,78.59112
250,50,1e-05,0.8,0.2,0.0,0.0,31.085,164.440372
250,50,1e-05,0.8,0.3,0.0,0.0,34.786,300.96289
250,50,1e-05,0.75,0.1,0.0,0.0,28.995,79.023365
250,50,1e-05,0.75,0.2,0.0,0.0,31.093,165.82935
250,50,1e-05,0.75,0.3,0.0,0.0,34.8,303.8516
250,50,1e-05,0.7,0.1,0.0,0.0,28.998,79.52353
250,50,1e-05,0.7,0.2,0.0,0.0,31.102,167.46822
250,50,1e-05,0.7,0.3,0.0,0.0,34.814,307.23018
250,50,1e-06,0.85,0.1,0.0,0.0,29.051,261.61889
250,50,1e-06,0.85,0.2,0.0,0.0,31.095,833.21969
250,50,1e-06,0.85,0.3,0.0,0.0,34.743,1770.34543
250,50,1e-06,0.8,0.1,0.0,0.0,29.052,262.89861
250,50,1e-06,0.8,0.2,0.0,0.0,31.097,837.24933
250,50,1e-06,0.8,0.3,0.0,0.0,34.748,1778.34497
250,50,1e-06,0.75,0.1,0.0,0.0,29.052,264.44832
250,50,1e-06,0.75,0.2,0.0,0.0,31.099,841.9489500000001
250,50,1e-06,0.75,0.3,0.0,0.0,34.753,1787.64447
250,50,1e-06,0.7,0.1,0.0,0.0,29.053,266.26800000000003
250,50,1e-06,0.7,0.2,0.0,0.0,31.101,847.4685400000001
250,50,1e-06,0.7,0.3,0.0,0.0,34.759,1798.64394
500,3,0.001,0.85,0.1,0.0,0.0,14.265,101.954271
500,3,0.001,0.85,0.2,0.0,0.0,15.213,149.806504
500,3,0.001,0.85,0.3,0.0,0.0,16.392,221.47407
500,3,0.001,0.8,0.1,0.0,0.0,14.279,102.649913
500,3,0.001,0.8,0.2,0.0,0.0,15.232,151.151389
500,3,0.001,0.8,0.3,0.0,0.0,16.417,223.91763
500,3,0.001,0.75,0.1,0.0,0.0,14.295,103.405226
500,3,0.001,0.75,0.2,0.0,0.0,15.252,152.61586599999998
500,3,0.001,0.75,0.3,0.0,0.0,16.443,226.59066
500,3,0.001,0.7,0.1,0.0,0.0,14.312,104.200144
500,3,0.001,0.7,0.2,0.0,0.0,15.273,154.209856
500,3,0.001,0.7,0.3,0.0,0.0,16.471,229.54306
500,3,0.0001,0.85,0.1,0.0,0.0,14.474,125.07088
500,3,0.0001,0.85,0.2,0.0,0.0,15.468,198.28871
500,3,0.0001,0.85,0.3,0.0,0.0,16.864,311.60931
500,3,0.0001,0.8,0.1,0.0,0.0,14.48,125.65806
500,3,0.0001,0.8,0.2,0.0,0.0,15.477,199.95546
500,3,0.0001,0.8,0.3,0.0,0.0,16.875,314.99512
500,3,0.0001,0.75,0.1,0.0,0.0,14.486,126.31497
500,3,0.0001,0.75,0.2,0.0,0.0,15.487,201.85189
500,3,0.0001,0.75,0.3,0.0,0.0,16.887,318.8505
500,3,0.0001,0.7,0.1,0.0,0.0,14.493,127.04155
500,3,0.0001,0.7,0.2,0.0,0.0,15.497,204.01795
500,3,0.0001,0.7,0.3,0.0,0.0,16.898,323.3054
500,3,1e-05,0.85,0.1,0.0,0.0,14.5,183.17389
500,3,1e-05,0.85,0.2,0.0,0.0,15.384,379.74146
500,3,1e-05,0.85,0.3,0.0,0.0,16.81,688.84847
500,3,1e-05,0.8,0.1,0.0,0.0,14.502,184.58263
500,3,1e-05,0.8,0.2,0.0,0.0,15.39,384.28978
500,3,1e-05,0.8,0.3,0.0,0.0,16.818,698.26634
500,3,1e-05,0.75,0.1,0.0,0.0,14.504,186.23125
500,3,1e-05,0.75,0.2,0.0,0.0,15.396,389.56795
500,3,1e-05,0.75,0.3,0.0,0.0,16.827,709.17401
500,3,1e-05,0.7,0.1,0.0,0.0,14.506,188.18972
500,3,1e-05,0.7,0.2,0.0,0.0,15.403,395.59593
500,3,1e-05,0.7,0.3,0.0,0.0,16.836,721.7014300000001
500,3,1e-06,0.85,0.1,0.0,0.0,14.514,568.96424
500,3,1e-06,0.85,0.2,0.0,0.0,15.307,1775.56795
500,3,1e-06,0.85,0.3,0.0,0.0,16.71,3742.59955
500,3,1e-06,0.8,0.1,0.0,0.0,14.514,573.63372
500,3,1e-06,0.8,0.2,0.0,0.0,15.309,1790.26728
500,3,1e-06,0.8,0.3,0.0,0.0,16.715,3772.29867
500,3,1e-06,0.75,0.1,0.0,0.0,14.515,579.11316
500,3,1e-06,0.75,0.2,0.0,0.0,15.312,1807.36656
500,3,1e-06,0.75,0.3,0.0,0.0,16.715,3807.09773
500,3,1e-06,0.7,0.1,0.0,0.0,14.515,585.63257
500,3,1e-06,0.7,0.2,0.0,0.0,15.315,1827.56578
500,3,1e-06,0.7,0.3,0.0,0.0,16.72,3847.79671
500,6,0.001,0.85,0.1,0.0,0.0,17.816,101.954271
500,6,0.001,0.85,0.2,0.0,0.0,19.017,149.806504
500,6,0.001,0.85,0.3,0.0,0.0,20.545,221.47407
500,6,0.001,0.8,0.1,0.0,0.0,17.834,102.649913
500,6,0.001,0.8,0.2,0.0,0.0,19.041,151.151389
500,6,0.001,0.8,0.3,0.0,0.0,20.576,223.91763
500,6,0.001,0.75,0.1,0.0,0.0,17.854,103.405226
500,6,0.001,0.75,0.2,0.0,0.0,19.066,152.61586599999998
500,6,0.001,0.75,0.3,0.0,0.0,20.609,226.59066
500,6,0.001,0.7,0.1,0.0,0.0,17.875,104.200144
500,6,0.001,0.7,0.2,0.0,0.0,19.093,154.209856
500,6,0.001,0.7,0.3,0.0,0.0,20.645,229.54306
500,6,0.0001,0.85,0.1,0.0,0.0,18.078,125.07088
500,6,0.0001,0.85,0.2,0.0,0.0,19.343,198.28871
500,6,0.0001,0.85,0.3,0.0,0.0,21.135,311.60931
500,6,0.0001,0.8,0.1,0.0,0.0,18.085,125.65806
500,6,0.0001,0.8,0.2,0.0,0.0,19.354,199.95546
500,6,0.0001,0.8,0.3,0.0,0.0,21.148,314.99512
500,6,0.0001,0.75,0.1,0.0,0.0,18.092,126.31497
500,6,0.0001,0.75,0.2,0.0,0.0,19.366,201.85189
500,6,0.0001,0.75,0.3,0.0,0.0,21.161,318.8505
500,6,0.0001,0.7,0.1,0.0,0.0,18.1,127.04155
500,6,0.0001,0.7,0.2,0.0,0.0,19.38,204.01795
500,6,0.0001,0.7,0.3,0.0,0.0,21.176,323.3054
500,6,1e-05,0.85,0.1,0.0,0.0,18.096,183.17389
500,6,1e-05,0.85,0.2,0.0,0.0,19.19,379.74146
500,6,1e-05,0.85,0.3,0.0,0.0,20.992,688.84847
500,6,1e-05,0.8,0.1,0.0,0.0,18.098,184.58263
500,6,1e-05,0.8,0.2,0.0,0.0,19.198,384.28978
500,6,1e-05,0.8,0.3,0.0,0.0,21.003,698.26634
500,6,1e-05,0.75,0.1,0.0,0.0,18.101,186.23125
500,6,1e-05,0.75,0.2,0.0,0.0,19.206,389.56795
500,6,1e-05,0.75,0.3,0.0,0.0,21.014,709.17401
500,6,1e-05,0.7,0.1,0.0,0.0,18.1,188.18972
500,6,1e-05,0.7,0.2,0.0,0.0,19.214,395.59593
500,6,1e-05,0.7,0.3,0.0,0.0,21.026,721.7014300000001
500,6,1e-06,0.85,0.1,0.0,0.0,18.114,568.96424
500,6,1e-06,0.85,0.2,0.0,0.0,19.091,1775.56795
500,6,1e-06,0.85,0.3,0.0,0.0,20.871,3742.59955
500,6,1e-06,0.8,0.1,0.0,0.0,18.115,573.63372
500,6,1e-06,0.8,0.2,0.0,0.0,19.094,1790.26728
500,6,1e-06,0.8,0.3,0.0,0.0,20.878,3772.29867
500,6,1e-06,0.75,0.1,0.0,0.0,18.115,579.11316
500,6,1e-06,0.75,0.2,0.0,0.0,19.098,1807.36656
500,6,1e-06,0.75,0.3,0.0,0.0,20.855,3807.09773
500,6,1e-06,0.7,0.1,0.0,0.0,18.116,585.63257
500,6,1e-06,0.7,0.2,0.0,0.0,19.102,1827.56578
500,6,1e-06,0.7,0.3,0.0,0.0,20.862,3847.79671
500,20,0.001,0.85,0.1,0.0,0.0,27.045,101.954271
500,20,0.001,0.85,0.2,0.0,0.0,29.136,149.806504
500,20,0.001,0.85,0.3,0.0,0.0,31.741,221.47407
500,20,0.001,0.8,0.1,0.0,0.0,27.075,102.649913
500,20,0.001,0.8,0.2,0.0,0.0,29.176,151.151389
500,20,0.001,0.8,0.3,0.0,0.0,31.792,223.91763
500,20,0.001,0.75,0.1,0.0,0.0,27.108,103.405226
500,20,0.001,0.75,0.2,0.0,0.0,29.218,152.61586599999998
500,20,0.001,0.75,0.3,0.0,0.0,31.846,226.59066
500,20,0.001,0.7,0.1,0.0,0.0,27.143,104.200144
500,20,0.001,0.7,0.2,0.0,0.0,29.263,154.209856
500,20,0.001,0.7,0.3,0.0,0.0,31.902,229.54306
500,20,0.0001,0.85,0.1,0.0,0.0,27.511,125.07088
500,20,0.0001,0.85,0.2,0.0,0.0,29.679,198.28871
500,20,0.0001,0.85,0.3,0.0,0.0,32.78,311.60931
500,20,0.0001,0.8,0.1,0.0,0.0,27.523,125.65806
500,20,0.0001,0.8,0.2,0.0,0.0,29.697,199.95546
500,20,0.0001,0.8,0.3,0.0,0.0,32.803,314.99512
500,20,0.0001,0.75,0.1,0.0,0.0,27.536,126.31497
500,20,0.0001,0.75,0.2,0.0,0.0,29.717,201.85189
500,20,0.0001,0.75,0.3,0.0,0.0,32.827,318.8505
500,20,0.0001,0.7,0.1,0.0,0.0,27.549,127.04155
500,20,0.0001,0.7,0.2,0.0,0.0,29.738,204.01795
500,20,0.0001,0.7,0.3,0.0,0.0,32.853,323.3054
500,20,1e-05,0.85,0.1,0.0,0.0,27.4,183.17389
500,20,1e-05,0.85,0.2,0.0,0.0,29.177,379.74146
500,20,1e-05,0.85,0.3,0.0,0.0,32.178,688.84847
500,20,1e-05,0.8,0.1,0.0,0.0,27.403,184.58263
500,20,1e-05,0.8,0.2,0.0,0.0,29.188,384.28978
500,20,1e-05,0.8,0.3,0.0,0.0,32.195,698.26634
500,20,1e-05,0.75,0.1,0.0,0.0,27.408,186.23125
500,20,1e-05,0.75,0.2,0.0,0.0,29.202,389.56795
500,20,1e-05,0.75,0.3,0.0,0.0,32.214,709.17401
500,20,1e-05,0.7,0.1,0.0,0.0,27.371,188.18972
500,20,1e-05,0.7,0.2,0.0,0.0,29.216,395.59593
500,20,1e-05,0.7,0.3,0.0,0.0,32.234,721.7014300000001
500,20,1e-06,0.85,0.1,0.0,0.0,27.431,568.96424
500,20,1e-06,0.85,0.2,0.0,0.0,29.011,1775.56795
500,20,1e-06,0.85,0.3,0.0,0.0,31.936,3742.59954
500,20,1e-06,0.8,0.1,0.0,0.0,27.432,573.63372
500,20,1e-06,0.8,0.2,0.0,0.0,29.015,1790.26728
500,20,1e-06,0.8,0.3,0.0,0.0,31.946,3772.39867
500,20,1e-06,0.75,0.1,0.0,0.0,27.433,579.11316
500,20,1e-06,0.75,0.2,0.0,0.0,29.021,1807.36656
500,20,1e-06,0.75,0.3,0.0,0.0,31.956,3807.09773
500,20,1e-06,0.7,0.1,0.0,0.0,27.434,585.63257
500,20,1e-06,0.7,0.2,0.0,0.0,29.028,1827.56578
500,20,1e-06,0.7,0.3,0.0,0.0,31.969,3847.79671
500,50,0.001,0.85,0.1,0.0,0.0,37.512,101.954271
500,50,0.001,0.85,0.2,0.0,0.0,40.021,149.806503
500,50,0.001,0.85,0.3,0.0,0.0,44.456,221.47407
500,50,0.001,0.8,0.1,0.0,0.0,37.556,102.659913
500,50,0.001,0.8,0.2,0.0,0.0,40.071,151.151388
500,50,0.001,0.8,0.3,0.0,0.0,44.522,223.91763
500,50,0.001,0.75,0.1,0.0,0.0,37.602,103.405226
500,50,0.001,0.75,0.2,0.0,0.0,40.128,152.615865
500,50,0.001,0.75,0.3,0.0,0.0,44.591,226.59066
500,50,0.001,0.7,0.1,0.0,0.0,37.649,104.200144
500,50,0.001,0.7,0.2,0.0,0.0,40.199,154.209855
500,50,0.001,0.7,0.3,0.0,0.0,44.661,229.54306
500,50,0.0001,0.85,0.1,0.0,0.0,38.127,125.080879
500,50,0.0001,0.85,0.2,0.0,0.0,40.47,198.29871
500,50,0.0001,0.85,0.3,0.0,0.0,44.451,311.62931
500,50,0.0001,0.8,0.1,0.0,0.0,38.14,125.66806
500,50,0.0001,0.8,0.2,0.0,0.0,40.494,199.97546
500,50,0.0001,0.8,0.3,0.0,0.0,44.479,315.00512000000003
500,50,0.0001,0.75,0.1,0.0,0.0,38.153,126.32497
500,50,0.0001,0.75,0.2,0.0,0.0,40.52,201.87189
500,50,0.0001,0.75,0.3,0.0,0.0,44.509,318.8705
500,50,0.0001,0.7,0.1,0.0,0.0,38.165,127.06155
500,50,0.0001,0.7,0.2,0.0,0.0,40.548,204.03795
500,50,0.0001,0.7,0.3,0.0,0.0,44.539,323.31539000000004
500,50,1e-05,0.85,0.1,0.0,0.0,38.305,183.19389
500,50,1e-05,0.85,0.2,0.0,0.0,40.304,379.78146
500,50,1e-05,0.85,0.3,0.0,0.0,44.409,688.90847
500,50,1e-05,0.8,0.1,0.0,0.0,38.282,184.61263
500,50,1e-05,0.8,0.2,0.0,0.0,40.329,384.34978
500,50,1e-05,0.8,0.3,0.0,0.0,44.405,698.34634
500,50,1e-05,0.75,0.1,0.0,0.0,38.241,186.27125
500,50,1e-05,0.75,0.2,0.0,0.0,40.343,389.65795
500,50,1e-05,0.75,0.3,0.0,0.0,44.451,709.29401
500,50,1e-05,0.7,0.1,0.0,0.0,38.32,188.19972
500,50,1e-05,0.7,0.2,0.0,0.0,40.372,395.70593
500,50,1e-05,0.7,0.3,0.0,0.0,44.457,721.8414300000001
500,50,1e-06,0.85,0.1,0.0,0.0,38.387,568.96424
500,50,1e-06,0.85,0.2,0.0,0.0,40.122,1775.56795
500,50,1e-06,0.85,0.3,0.0,0.0,44.115,3742.59954
500,50,1e-06,0.8,0.1,0.0,0.0,38.388,573.63372
500,50,1e-06,0.8,0.2,0.0,0.0,40.129,1790.26728
500,50,1e-06,0.8,0.3,0.0,0.0,44.126,3772.39867
500,50,1e-06,0.75,0.1,0.0,0.0,38.389,579.1231600000001
500,50,1e-06,0.75,0.2,0.0,0.0,40.136,1807.36656
500,50,1e-06,0.75,0.3,0.0,0.0,44.138,3807.09773
500,50,1e-06,0.7,0.1,0.0,0.0,38.39,585.63257
500,50,1e-06,0.7,0.2,0.0,0.0,40.147,1827.56578
500,50,1e-06,0.7,0.3,0.0,0.0,44.153,3847.89671
25,3,0.001,0.85,0.1,0.1,4.0,6.6445,3.6471533
25,3,0.001,0.85,0.2,0.1,4.0,7.1671,5.1354064
25,3,0.001,0.85,0.3,0.1,4.0,7.7781,7.3574994
25,3,0.001,0.8,0.1,0.1,4.0,6.6494,3.6594416
25,3,0.001,0.8,0.2,0.1,4.0,7.1739,5.159096
25,3,0.001,0.8,0.3,0.1,4.0,7.7859,7.3960272
25,3,0.001,0.75,0.1,0.1,4.0,6.6545,3.6723049
25,3,0.001,0.75,0.2,0.1,4.0,7.1812,5.184046
25,3,0.001,0.75,0.3,0.1,4.0,7.7943,7.437107800000001
25,3,0.001,0.7,0.1,0.1,4.0,6.6599,3.6858401
25,3,0.001,0.7,0.2,0.1,4.0,7.1888,5.210450799999999
25,3,0.001,0.7,0.3,0.1,4.0,7.8032,7.4809344
25,3,0.0001,0.85,0.1,0.1,4.0,6.955,4.5919345
25,3,0.0001,0.85,0.2,0.1,4.0,7.573,7.0055531
25,3,0.0001,0.85,0.3,0.1,4.0,8.3776,10.880335
25,3,0.0001,0.8,0.1,0.1,4.0,6.9578,4.601800999999999
25,3,0.0001,0.8,0.2,0.1,4.0,7.5767,7.0236656
25,3,0.0001,0.8,0.3,0.1,4.0,8.3822,10.910991
25,3,0.0001,0.75,0.1,0.1,4.0,6.9608,4.6122436
25,3,0.0001,0.75,0.2,0.1,4.0,7.5804,7.0430479
25,3,0.0001,0.75,0.3,0.1,4.0,8.3869,10.945609
25,3,0.0001,0.7,0.1,0.1,4.0,6.9639,4.6232581
25,3,0.0001,0.7,0.2,0.1,4.0,7.5843,7.0640948
25,3,0.0001,0.7,0.3,0.1,4.0,8.3918,10.982185
25,3,1e-05,0.85,0.1,0.1,4.0,7.0395,6.869017
25,3,1e-05,0.85,0.2,0.1,4.0,7.688,14.387474
25,3,1e-05,0.85,0.3,0.1,4.0,8.5438,26.5055
25,3,1e-05,0.8,0.1,0.1,4.0,7.0405,6.88063
25,3,1e-05,0.8,0.2,0.1,4.0,7.6893,14.413358
25,3,1e-05,0.8,0.3,0.1,4.0,8.5455,26.552348
25,3,1e-05,0.75,0.1,0.1,4.0,7.0416,6.893534
25,3,1e-05,0.75,0.2,0.1,4.0,7.6906,14.443231
25,3,1e-05,0.75,0.3,0.1,4.0,8.5472,26.605182
25,3,1e-05,0.7,0.1,0.1,4.0,7.0427,6.907927
25,3,1e-05,0.7,0.2,0.1,4.0,7.692,14.47609
25,3,1e-05,0.7,0.3,0.1,4.0,8.549,26.664999
25,3,1e-06,0.85,0.1,0.1,4.0,7.0656,24.717545
25,3,1e-06,0.85,0.2,0.1,4.0,7.7228,79.438593
25,3,1e-06,0.85,0.3,0.1,4.0,8.5922,169.35117300000002
25,3,1e-06,0.8,0.1,0.1,4.0,7.0659,24.767511
